cve_periodo,cve_periodo_alta,dat_fecha_disposicion,dat_fecha_vencimiento,dat_monto_credito_dispuesto,dat_responsabilidad_total,dat_saldo_princ_inicio,dat_saldo_princ_fin,dat_monto_pago_exigible_acred,dat_monto_pagado_efec_acred,dat_monto_intereses_pagados,dat_tasa_bruta_periodo,dat_num_vencidos,cve_situacion_credito,id_disposicion,ventana
201012,200908,200908,201207,0,2300132,2261220,2261220,474544,0,18351,10.39,60,1,304007220050TE050609JI2000_340,10
201101,200908,200908,201207,0,2318484,2261220,2112267,403239,0,17472,10.36,62,1,304007220050TE050609JI2000_340,11
201102,200908,200908,201207,0,2148090,2112267,2055680,467629,57420,14911,10.34,59,1,304007220050TE050609JI2000_340,12
201103,200908,200908,201207,0,2106414,2055680,1913096,404232,187097,15558,10.34,59,1,304007220050TE050609JI2000_340,13
201104,200908,200908,201207,0,1943565,1913096,1913096,422564,0,14168,10.34,89,1,304007220050TE050609JI2000_340,14
201105,200908,200908,201207,0,1957733,1913096,1731205,425231,223443,13738,10.35,61,1,304007220050TE050609JI2000_340,15
201106,200908,200908,201207,0,1759110,1731205,1594319,389252,156146,12410,10.35,59,1,304007220050TE050609JI2000_340,16
201107,200908,200908,201207,0,1620467,1594319,1527041,319979,85198,11904,10.35,61,1,304007220050TE050609JI2000_340,17
201108,200908,200908,201207,0,1551355,1527041,1423605,420813,121280,10962,10.31,62,1,304007220050TE050609JI2000_340,18
201109,200908,200908,201207,0,1446470,1423605,1316685,414374,123933,9711,10.28,60,1,304007220050TE050609JI2000_340,19
201110,200908,200908,201207,0,1337357,1316685,1233520,435748,90532,9097,10.29,61,1,304007220050TE050609JI2000_340,20
201111,200908,200908,201207,0,1255923,1233520,0,1263860,1263860,7937,10.29,0,1,304007220050TE050609JI2000_340,21
200909,200908,200908,200909,2400000,2405325,2400000,0,2405858,2414379,14379,7.99,0,2,304007220050UE770214GC5000_341,-5
200909,200908,200908,200909,5963000,5996053,5963000,0,5997375,6016768,53768,7.98,0,2,304007220050UE770214GC5001_339,-5
200909,200908,200908,200909,1600000,1603550,1600000,0,1603905,1609586,9586,7.99,0,2,304007220050UR970813MK1000_341,-5
200909,200908,200908,200909,3190000,3207682,3190000,0,3208390,3219713,29713,7.98,0,2,304007220050UR970813MK1001_339,-5
200909,200908,200908,200910,13760800,13760800,13760800,13760800,13764198,101937,101937,8.89,0,1,304007220050ZA871221TD3000_339,-5
200910,200908,200908,200910,0,13760800,13760800,0,13764206,13781236,20436,8.91,0,2,304007220050ZA871221TD3000_339,-4
200909,200908,200908,200910,12000000,12000000,12000000,12000000,12002963,88893,88893,8.89,0,1,304007220050ZA871221TD3001_341,-5
200910,200908,200908,200910,0,12000000,12000000,0,12002970,12017821,17821,8.91,0,2,304007220050ZA871221TD3001_341,-4
200909,200908,200908,200910,4000000,4000000,4000000,4000000,4000988,29631,29631,8.89,0,1,304007220050ZA871221TD3002_339,-5
200910,200908,200908,200910,0,4000000,4000000,0,4000990,4005940,5940,8.91,0,2,304007220050ZA871221TD3002_339,-4
200909,200908,200908,200910,8200000,8223179,8200000,8200000,8225110,0,0,8.48,0,1,304007220050PJ820825652000_340,-5
200910,200908,200908,200910,0,8281125,8200000,8200000,8283057,0,0,8.48,22,1,304007220050PJ820825652000_340,-4
200911,200908,200908,200910,0,8298509,8200000,0,8387361,8348730,98509,8.48,0,2,304007220050PJ820825652000_340,-3
200909,200908,200908,200910,1847402,1849562,1847402,1847402,1849995,0,0,8.42,0,1,304007220050PJ820825652001_341,-5
200910,200908,200908,200910,0,1862525,1847402,1847402,1862957,0,0,8.42,22,1,304007220050PJ820825652001_341,-4
200911,200908,200908,200910,0,1866414,1847402,0,1886290,1890611,19012,8.42,0,2,304007220050PJ820825652001_341,-3
200909,200908,200908,201607,23000000,23000000,23000000,23000000,325999,179962,179962,9.39,0,1,304007220050AD940913HA4001_339,-5
200910,200908,200908,201607,0,23000000,23000000,23000000,326012,186378,186378,9.41,0,1,304007220050AD940913HA4001_339,-4
200911,200908,200908,201607,0,23000000,23000000,23000000,326021,180619,180619,9.42,0,1,304007220050AD940913HA4001_339,-3
200912,200908,200908,201607,0,23000000,23000000,23000000,326024,186749,186749,9.43,0,1,304007220050AD940913HA4001_339,-2
201001,200908,200908,201607,0,23000000,23000000,23000000,326025,186786,186786,9.43,0,1,304007220050AD940913HA4001_339,-1
201002,200908,200908,201607,0,23000000,23000000,23000000,326013,168374,168374,9.41,0,1,304007220050AD940913HA4001_339,0
201003,200908,200908,201607,0,23000000,23000000,23000000,326015,186465,186465,9.42,0,1,304007220050AD940913HA4001_339,1
201004,200908,200908,201607,0,23000000,23000000,23000000,326026,180623,180623,9.43,0,1,304007220050AD940913HA4001_339,2
201005,200908,200908,201607,0,23000000,23000000,23000000,326034,186810,186810,9.45,0,1,304007220050AD940913HA4001_339,3
201006,200908,200908,201607,0,23000000,23000000,23000000,326028,181029,181029,9.44,0,1,304007220050AD940913HA4001_339,4
201007,200908,200908,201607,0,23000000,23000000,23000000,326019,186867,186867,9.42,0,1,304007220050AD940913HA4001_339,5
201008,200908,200908,201607,0,23000000,23000000,22680000,325926,506582,186582,9.41,0,1,304007220050AD940913HA4001_339,6
201009,200908,200908,201607,0,22680000,22680000,22360000,325841,497773,177773,9.4,0,1,304007220050AD940913HA4001_339,7
201010,200908,200908,201607,0,22360000,22360000,22040000,325737,501071,181071,9.37,0,1,304007220050AD940913HA4001_339,8
201011,200908,200908,201607,0,22040000,22040000,21720000,325651,492121,172121,9.37,0,1,304007220050AD940913HA4001_339,9
201012,200908,200908,201607,0,21720000,21720000,21400000,325581,495194,175194,9.39,0,1,304007220050AD940913HA4001_339,10
201101,200908,200908,201607,0,21400000,21400000,21080000,325482,493026,173026,9.36,0,1,304007220050AD940913HA4001_339,11
201102,200908,200908,201607,0,21080000,21080000,20760000,325386,473494,153494,9.34,0,1,304007220050AD940913HA4001_339,12
201103,200908,200908,201607,0,20760000,20760000,20440000,325302,486964,166964,9.34,0,1,304007220050AD940913HA4001_339,13
201104,200908,200908,201607,0,20440000,20440000,0,20466508,20466508,26508,9.34,0,1,304007220050AD940913HA4001_339,14
200909,200908,200908,200912,2000000,2001093,2001093,2009246,2001366,10554,0,8.89,0,1,304007220050CA011001MF9000_341,-5
200910,200908,200908,200912,0,2009246,2009246,0,2009519,2015276,6030,8.91,0,2,304007220050CA011001MF9000_341,-4
200909,200908,200908,200911,15000000,15051834,15000000,15000000,15055536,114775,114775,8.89,0,1,304007220050CA011001MF9001_340,-5
200910,200908,200908,200911,0,15048191,15000000,0,15051898,15122368,122368,8.9,0,2,304007220050CA011001MF9001_340,-4
200909,200908,200908,200912,1000000,1000546,1000546,1004623,1000683,5277,0,8.89,0,1,304007220050CA011001MF9002_341,-5
200910,200908,200908,200912,0,1004623,1004623,0,1004760,1007638,3015,8.91,0,2,304007220050CA011001MF9002_341,-4
200909,200908,200908,200912,1000000,1000410,1000410,1004486,1000546,5233,0,8.89,0,1,304007220050CA011001MF9003_341,-5
200910,200908,200908,200912,0,1004486,1004486,0,1004622,1007501,3015,8.91,0,2,304007220050CA011001MF9003_341,-4
200909,200908,200908,200912,2000000,2001093,2001093,2009246,2001366,10554,0,8.89,0,1,304007220050CA011001MF9004_341,-5
200910,200908,200908,200912,0,2009246,2009246,0,2009519,2015276,6030,8.91,0,2,304007220050CA011001MF9004_341,-4
200909,200908,200908,201002,2000000,2002611,2002611,2009102,2002829,0,0,9.39,0,1,304007220050CE050623GL6000_340,-5
200910,200908,200908,201002,0,2009102,2009102,2015869,2009319,0,0,9.41,0,1,304007220050CE050623GL6000_340,-4
200911,200908,200908,201002,0,2015869,2015869,2022463,2016088,0,0,9.42,0,1,304007220050CE050623GL6000_340,-3
200912,200908,200908,201002,0,2022463,2022463,2029309,2022683,0,0,9.43,0,1,304007220050CE050623GL6000_340,-2
201001,200908,200908,201002,0,2029309,2029309,2036178,2029531,0,0,9.43,0,1,304007220050CE050623GL6000_340,-1
201002,200908,200908,201002,0,2036178,2036178,0,2036400,2036845,663,9.41,0,2,304007220050CE050623GL6000_340,0
200909,200908,200908,201002,9315200,9329821,9329821,9402822,9384324,52063,0,9.39,0,1,304007220050CE050623GL6001_341,-5
200910,200908,200908,201002,0,9402822,9402822,9479022,9405274,0,0,9.41,0,1,304007220050CE050623GL6001_341,-4
200911,200908,200908,201002,0,9479022,9479022,9553474,9481500,0,0,9.42,0,1,304007220050CE050623GL6001_341,-3
200912,200908,200908,201002,0,9553474,9553474,9631061,9555976,0,0,9.43,0,1,304007220050CE050623GL6001_341,-2
201001,200908,200908,201002,0,9631061,9631061,9709273,9633584,0,0,9.43,0,1,304007220050CE050623GL6001_341,-1
201002,200908,200908,201002,0,9709273,9709273,0,9711816,9716903,7614,9.41,0,2,304007220050CE050623GL6001_341,0
200909,200908,200908,201002,2260300,2262759,2262759,2270093,2263006,0,0,9.39,0,1,304007220050CE050623GL6002_340,-5
200910,200908,200908,201002,0,2270093,2270093,2277739,2270339,0,0,9.41,0,1,304007220050CE050623GL6002_340,-4
200911,200908,200908,201002,0,2277739,2277739,2285190,2277986,0,0,9.42,0,1,304007220050CE050623GL6002_340,-3
200912,200908,200908,201002,0,2285190,2285190,2292925,2285439,0,0,9.43,0,1,304007220050CE050623GL6002_340,-2
201001,200908,200908,201002,0,2292925,2292925,2300686,2293176,0,0,9.43,0,1,304007220050CE050623GL6002_340,-1
201002,200908,200908,201002,0,2300686,2300686,0,2300937,2301440,750,9.41,0,2,304007220050CE050623GL6002_340,0
200909,200908,200908,201002,3739700,3749483,3749483,3778820,3750463,0,0,9.39,0,1,304007220050CE050623GL6003_340,-5
200910,200908,200908,201002,0,3778820,3778820,3809444,3779806,0,0,9.41,0,1,304007220050CE050623GL6003_340,-4
200911,200908,200908,201002,0,3809444,3809444,3839365,3810440,0,0,9.42,0,1,304007220050CE050623GL6003_340,-3
200912,200908,200908,201002,0,3839365,3839365,3870546,3840370,0,0,9.43,0,1,304007220050CE050623GL6003_340,-2
201001,200908,200908,201002,0,3870546,3870546,3901978,3871560,0,0,9.43,0,1,304007220050CE050623GL6003_340,-1
201002,200908,200908,201002,0,3901978,3901978,0,3903000,3905044,3060,9.41,0,2,304007220050CE050623GL6003_340,0
200909,200908,200908,201002,2684800,2689014,2689014,2710054,2704723,15005,0,9.39,0,1,304007220050CE050623GL6004_341,-5
200910,200908,200908,201002,0,2710054,2710054,2732016,2710761,0,0,9.41,0,1,304007220050CE050623GL6004_341,-4
200911,200908,200908,201002,0,2732016,2732016,2753475,2732731,0,0,9.42,0,1,304007220050CE050623GL6004_341,-3
200912,200908,200908,201002,0,2753475,2753475,2775837,2754196,0,0,9.43,0,1,304007220050CE050623GL6004_341,-2
201001,200908,200908,201002,0,2775837,2775837,2798379,2776564,0,0,9.43,0,1,304007220050CE050623GL6004_341,-1
201002,200908,200908,201002,0,2798379,2798379,0,2799112,2800578,2194,9.41,0,2,304007220050CE050623GL6004_341,0
200909,200908,200908,200909,46600000,46853193,46600000,0,46863743,46895392,295392,8.15,0,2,304007220050DU740809TT3000_339,-5
200909,200908,200908,200909,3600000,3602445,3600000,0,3603260,3622820,22820,8.15,0,2,304007220050DU740809TT3001_341,-5
200909,200908,200908,200909,3600000,3600000,3600000,0,3600815,3622820,22820,8.15,0,2,304007220050DU740809TT3002_342,-5
200909,200908,200908,201208,4100000,4109328,4100000,4007420,103462,125596,32646,13.65,0,1,304007220050IM990605M8A000_341,-5
200910,200908,200908,201208,0,4030212,4007420,3913775,117957,139229,45584,13.65,0,1,304007220050IM990605M8A000_341,-4
200911,200908,200908,201208,0,3937518,3913775,3819053,119949,143726,48971,13.65,0,1,304007220050IM990605M8A000_341,-3
200912,200908,200908,201208,0,3837877,3819053,3723241,116084,136357,40546,13.65,0,1,304007220050IM990605M8A000_341,-2
201001,200908,200908,201208,0,3745829,3723241,3626328,120912,140677,43764,13.65,0,1,304007220050IM990605M8A000_341,-1
201002,200908,200908,201208,0,3648328,3626328,3528301,121402,140652,42624,13.65,0,1,304007220050IM990605M8A000_341,0
201003,200908,200908,201208,0,3545692,3528301,3429146,117884,137966,38797,13.65,0,1,304007220050IM990605M8A000_341,1
201004,200908,200908,201208,0,3448649,3429146,3328851,121644,139302,38436,13.65,0,1,304007220050IM990605M8A000_341,2
201005,200908,200908,201208,0,3347784,3328851,3227402,120971,141839,38589,13.65,0,1,304007220050IM990605M8A000_341,3
201006,200908,200908,201208,0,3244534,3227402,3124787,122752,138103,36128,13.65,0,1,304007220050IM990605M8A000_341,4
201007,200908,200908,201208,0,3142559,3124787,3020992,124462,139340,36100,13.65,0,1,304007220050IM990605M8A000_341,5
201008,200908,200908,201208,0,3039319,3020992,2916003,123887,141644,34912,13.65,0,1,304007220050IM990605M8A000_341,6
201009,200908,200908,201208,0,2932587,2916003,2809806,124464,139366,32566,13.65,0,1,304007220050IM990605M8A000_341,7
201010,200908,200908,201208,0,2825787,2809806,2702389,126072,139379,32375,13.65,0,1,304007220050IM990605M8A000_341,8
201011,200908,200908,201208,0,2718783,2702389,2593736,124654,141442,30163,13.65,0,1,304007220050IM990605M8A000_341,9
201012,200908,200908,201208,0,2607504,2593736,2483834,127177,138423,29820,13.65,0,1,304007220050IM990605M8A000_341,10
201101,200908,200908,201208,0,2498902,2483834,2372667,125939,142245,28605,13.65,0,1,304007220050IM990605M8A000_341,11
201102,200908,200908,201208,0,2385262,2372667,2260223,125736,138534,24636,13.65,0,1,304007220050IM990605M8A000_341,12
201103,200908,200908,201208,0,2271364,2260223,2146485,128882,137734,25877,13.65,0,1,304007220050IM990605M8A000_341,13
201104,200908,200908,201208,0,2159507,2146485,2031439,128693,140276,23762,13.65,0,1,304007220050IM990605M8A000_341,14
201105,200908,200908,201208,0,2042993,2031439,1915070,129325,140423,23216,13.65,0,1,304007220050IM990605M8A000_341,15
201106,200908,200908,201208,0,1925962,1915070,1797363,129965,139491,21114,13.65,0,1,304007220050IM990605M8A000_341,16
201107,200908,200908,201208,0,1807586,1797363,1678303,131248,139506,20404,13.65,0,1,304007220050IM990605M8A000_341,17
201108,200908,200908,201208,0,1688484,1678303,1557873,131857,140157,18996,13.65,0,1,304007220050IM990605M8A000_341,18
201109,200908,200908,201208,0,1567324,1557873,1436058,131928,140126,17028,13.65,0,1,304007220050IM990605M8A000_341,19
201110,200908,200908,201208,0,1444225,1436058,1312842,132099,140640,16226,13.65,0,1,304007220050IM990605M8A000_341,20
201111,200908,200908,201208,0,1319811,1312842,1188209,133274,139068,14225,13.65,0,1,304007220050IM990605M8A000_341,21
201112,200908,200908,201208,0,1194967,1188209,1062144,134362,139582,13202,13.65,0,1,304007220050IM990605M8A000_341,22
201201,200908,200908,201208,0,1068587,1062144,934628,134652,140593,11759,13.65,0,1,304007220050IM990605M8A000_341,23
201202,200908,200908,201208,0,939944,934628,805646,135048,139614,9592,13.65,0,1,304007220050IM990605M8A000_341,24
201203,200908,200908,201208,0,809922,805646,675180,136318,139327,8678,13.65,0,1,304007220050IM990605M8A000_341,25
201204,200908,200908,201208,0,679276,675180,543215,140463,140158,6980,13.65,0,1,304007220050IM990605M8A000_341,26
201205,200908,200908,201208,0,546098,543215,409731,140594,139456,5575,13.65,0,1,304007220050IM990605M8A000_341,27
201206,200908,200908,201208,0,412217,409731,274713,140464,139925,4816,13.65,0,1,304007220050IM990605M8A000_341,28
201207,200908,200908,201208,0,276275,274713,138142,141371,139800,3229,13.65,0,1,304007220050IM990605M8A000_341,29
201208,200908,200908,201208,0,138927,138142,0,1309,139620,1309,13.65,0,1,304007220050IM990605M8A000_341,30
200909,200908,200908,201408,90792,91034,90792,89795,1280,2087,1090,16,0,1,304007220050JU981123KB4000_341,-5
200910,200908,200908,201408,0,90154,89795,88784,1410,2208,1197,16,0,1,304007220050JU981123KB4000_341,-4
200911,200908,200908,201408,0,89139,88784,87760,1419,2208,1184,16,0,1,304007220050JU981123KB4000_341,-3
200912,200908,200908,201408,0,88111,87760,86722,1428,2208,1170,16,0,1,304007220050JU981123KB4000_341,-2
201001,200908,200908,201408,0,87069,86722,85671,1437,2208,1156,16,0,1,304007220050JU981123KB4000_341,-1
201002,200908,200908,201408,0,86013,85671,84605,1446,2208,1142,16,0,1,304007220050JU981123KB4000_341,0
201003,200908,200908,201408,0,84943,84605,83525,1456,2208,1128,16,0,1,304007220050JU981123KB4000_341,1
201004,200908,200908,201408,0,83859,83525,82431,1475,2208,1109,16,0,1,304007220050JU981123KB4000_341,2
201005,200908,200908,201408,0,82761,82431,81322,1485,2208,1095,16,0,1,304007220050JU981123KB4000_341,3
201006,200908,200908,201408,0,81647,81322,80199,1495,2208,1080,16,0,1,304007220050JU981123KB4000_341,4
201007,200908,200908,201408,0,80519,80199,79060,1505,2208,1065,16,0,1,304007220050JU981123KB4000_341,5
201008,200908,200908,201408,0,79376,79060,77906,1515,2208,1050,16,0,1,304007220050JU981123KB4000_341,6
201009,200908,200908,201408,0,78218,77906,76737,1526,2208,1034,16,0,1,304007220050JU981123KB4000_341,7
201010,200908,200908,201408,0,77044,76737,75552,1536,2208,1018,16,0,1,304007220050JU981123KB4000_341,8
201011,200908,200908,201408,0,75855,75552,74352,1547,2208,1003,16,0,1,304007220050JU981123KB4000_341,9
201012,200908,200908,201408,0,74649,74352,73135,1558,2208,986,16,0,1,304007220050JU981123KB4000_341,10
201101,200908,200908,201408,0,73428,73135,71903,1569,2208,970,16,0,1,304007220050JU981123KB4000_341,11
201102,200908,200908,201408,0,72190,71903,70653,1580,2208,954,16,0,1,304007220050JU981123KB4000_341,12
201103,200908,200908,201408,0,70936,70653,69387,1591,2208,937,16,0,1,304007220050JU981123KB4000_341,13
201104,200908,200908,201408,0,69665,69387,68105,1603,2208,920,16,0,1,304007220050JU981123KB4000_341,14
201105,200908,200908,201408,0,68377,68105,66805,1614,2208,903,16,0,1,304007220050JU981123KB4000_341,15
201106,200908,200908,201408,0,67072,66805,65488,1626,2208,885,16,0,1,304007220050JU981123KB4000_341,16
201107,200908,200908,201408,0,65750,65488,64153,1638,2208,868,16,0,1,304007220050JU981123KB4000_341,17
201108,200908,200908,201408,0,64410,64153,69945,2231,2208,875,16,0,1,304007220050JU981123KB4000_341,18
201109,200908,200908,201408,7145,70222,69945,68022,2251,2853,925,16,0,1,304007220050JU981123KB4000_341,19
201110,200908,200908,201408,0,68294,68022,66072,2269,2856,899,16,0,1,304007220050JU981123KB4000_341,20
201111,200908,200908,201408,0,66337,66072,64097,2286,2856,873,16,0,1,304007220050JU981123KB4000_341,21
201112,200908,200908,201408,0,64354,64097,62096,2304,2856,847,16,0,1,304007220050JU981123KB4000_341,22
201201,200908,200908,201408,0,62344,62096,60068,2322,2856,820,16,0,1,304007220050JU981123KB4000_341,23
201202,200908,200908,201408,0,60308,60068,58012,2340,2856,793,16,0,1,304007220050JU981123KB4000_341,24
201203,200908,200908,201408,0,58244,58012,55930,2359,2856,765,16,0,1,304007220050JU981123KB4000_341,25
201204,200908,200908,201408,0,56153,55930,53819,2876,2856,737,16,0,1,304007220050JU981123KB4000_341,26
201205,200908,200908,201408,0,54035,53819,51681,2876,2856,709,16,0,1,304007220050JU981123KB4000_341,27
201206,200908,200908,201408,0,51887,51681,49514,2876,2856,689,16,0,1,304007220050JU981123KB4000_341,28
201207,200908,200908,201408,0,49712,49514,47318,2885,2856,660,16,0,1,304007220050JU981123KB4000_341,29
